  1.07098E+00  2.16431E+00  1.05036E+01  1.12925E+02  4.42717E+00
  1.06598E+00  2.16409E+00  1.05177E+01  1.13119E+02  4.49880E+00
  1.06098E+00  2.16383E+00  1.05318E+01  1.13310E+02  4.57246E+00
  1.05598E+00  2.16353E+00  1.05460E+01  1.13498E+02  4.64811E+00
  1.05098E+00  2.16318E+00  1.05603E+01  1.13683E+02  4.72631E+00
  1.04598E+00  2.16278E+00  1.05746E+01  1.13864E+02  4.80627E+00
  1.04098E+00  2.16234E+00  1.05890E+01  1.14043E+02  4.88875E+00
  1.03598E+00  2.16185E+00  1.06034E+01  1.14219E+02  4.97367E+00
  1.03098E+00  2.16131E+00  1.06179E+01  1.14391E+02  5.06093E+00
  1.02598E+00  2.16073E+00  1.06324E+01  1.14559E+02  5.15078E+00
  1.02098E+00  2.16009E+00  1.06469E+01  1.14724E+02  5.24324E+00
  1.01598E+00  2.15940E+00  1.06616E+01  1.14886E+02  5.33860E+00
  1.01098E+00  2.15866E+00  1.06762E+01  1.15043E+02  5.43689E+00
  1.00598E+00  2.15786E+00  1.06910E+01  1.15197E+02  5.53796E+00
  1.00098E+00  2.15701E+00  1.07057E+01  1.15346E+02  5.64213E+00
  9.95980E-01  2.15611E+00  1.07205E+01  1.15492E+02  5.74985E+00
  9.90980E-01  2.15514E+00  1.07354E+01  1.15633E+02  5.86061E+00
  9.85980E-01  2.15412E+00  1.07503E+01  1.15770E+02  5.97485E+00
  9.80980E-01  2.15304E+00  1.07653E+01  1.15902E+02  6.09279E+00
  9.75980E-01  2.15190E+00  1.07803E+01  1.16030E+02  6.21464E+00
  9.70980E-01  2.15069E+00  1.07953E+01  1.16153E+02  6.34017E+00
  9.65980E-01  2.14943E+00  1.08104E+01  1.16271E+02  6.46973E+00
  9.60980E-01  2.14809E+00  1.08256E+01  1.16384E+02  6.60394E+00
  9.55980E-01  2.14669E+00  1.08408E+01  1.16492E+02  6.74217E+00
  9.50980E-01  2.14523E+00  1.08560E+01  1.16594E+02  6.88503E+00
  9.45980E-01  2.14369E+00  1.08712E+01  1.16691E+02  7.03257E+00
  9.40980E-01  2.14209E+00  1.08865E+01  1.16783E+02  7.18583E+00
  9.35980E-01  2.14041E+00  1.09019E+01  1.16868E+02  7.34337E+00
  9.30980E-01  2.13867E+00  1.09173E+01  1.16948E+02  7.50659E+00
  9.25980E-01  2.13684E+00  1.09327E+01  1.17022E+02  7.67581E+00
  9.20980E-01  2.13495E+00  1.09482E+01  1.17090E+02  7.85066E+00
  9.15980E-01  2.13297E+00  1.09637E+01  1.17151E+02  8.03180E+00
  9.10980E-01  2.13091E+00  1.09792E+01  1.17206E+02  8.21931E+00
  9.05980E-01  2.12878E+00  1.09948E+01  1.17254E+02  8.41367E+00
  9.00980E-01  2.12656E+00  1.10104E+01  1.17296E+02  8.61489E+00
  8.95980E-01  2.12426E+00  1.10260E+01  1.17330E+02  8.82374E+00
  8.90980E-01  2.12188E+00  1.10417E+01  1.17357E+02  9.04011E+00
  8.85980E-01  2.11940E+00  1.10574E+01  1.17377E+02  9.26467E+00
  8.80980E-01  2.11684E+00  1.10731E+01  1.17389E+02  9.49714E+00
  8.75980E-01  2.11419E+00  1.10889E+01  1.17394E+02  9.73916E+00
  8.70980E-01  2.11144E+00  1.11046E+01  1.17391E+02  9.99038E+00
  8.65980E-01  2.10861E+00  1.11204E+01  1.17379E+02  1.02509E+01
  8.60980E-01  2.10567E+00  1.11363E+01  1.17360E+02  1.05221E+01
  8.55980E-01  2.10264E+00  1.11521E+01  1.17332E+02  1.08034E+01
  8.50980E-01  2.09951E+00  1.11680E+01  1.17295E+02  1.10962E+01
  8.45980E-01  2.09628E+00  1.11839E+01  1.17250E+02  1.14006E+01
  8.40980E-01  2.09294E+00  1.11998E+01  1.17195E+02  1.17176E+01
  8.35980E-01  2.08950E+00  1.12157E+01  1.17132E+02  1.20468E+01
  8.30980E-01  2.08596E+00  1.12316E+01  1.17059E+02  1.23910E+01
  8.25980E-01  2.08230E+00  1.12476E+01  1.16976E+02  1.27486E+01
  8.20980E-01  2.07853E+00  1.12635E+01  1.16884E+02  1.31212E+01
  8.15980E-01  2.07465E+00  1.12795E+01  1.16781E+02  1.35099E+01
  8.10980E-01  2.07065E+00  1.12955E+01  1.16668E+02  1.39154E+01
  8.05980E-01  2.06654E+00  1.13114E+01  1.16545E+02  1.43377E+01
  8.00980E-01  2.06231E+00  1.13274E+01  1.16411E+02  1.47801E+01
  7.95980E-01  2.05795E+00  1.13434E+01  1.16267E+02  1.52407E+01
  7.90980E-01  2.05347E+00  1.13593E+01  1.16111E+02  1.57223E+01
  7.85980E-01  2.04887E+00  1.13753E+01  1.15944E+02  1.62254E+01
  7.80980E-01  2.04414E+00  1.13912E+01  1.15765E+02  1.67523E+01
  7.75980E-01  2.03927E+00  1.14071E+01  1.15575E+02  1.73023E+01
  7.70980E-01  2.03428E+00  1.14230E+01  1.15373E+02  1.78793E+01
  7.65980E-01  2.02914E+00  1.14390E+01  1.15158E+02  1.84826E+01
