  1.27098E+00  1.86573E+00  9.41135E+00  7.56228E+01  6.21948E+00
  1.26598E+00  1.86465E+00  9.42230E+00  7.56694E+01  6.32768E+00
  1.26098E+00  1.86355E+00  9.43324E+00  7.57140E+01  6.43768E+00
  1.25598E+00  1.86240E+00  9.44420E+00  7.57564E+01  6.55194E+00
  1.25098E+00  1.86122E+00  9.45519E+00  7.57967E+01  6.66813E+00
  1.24598E+00  1.86000E+00  9.46622E+00  7.58347E+01  6.78803E+00
  1.24098E+00  1.85874E+00  9.47728E+00  7.58704E+01  6.91077E+00
  1.23598E+00  1.85744E+00  9.48838E+00  7.59038E+01  7.03710E+00
  1.23098E+00  1.85611E+00  9.49946E+00  7.59349E+01  7.16633E+00
  1.22598E+00  1.85473E+00  9.51058E+00  7.59636E+01  7.29995E+00
  1.22098E+00  1.85332E+00  9.52174E+00  7.59899E+01  7.43669E+00
  1.21598E+00  1.85186E+00  9.53292E+00  7.60136E+01  7.57760E+00
  1.21098E+00  1.85037E+00  9.54411E+00  7.60349E+01  7.72219E+00
  1.20598E+00  1.84883E+00  9.55533E+00  7.60536E+01  7.87114E+00
  1.20098E+00  1.84725E+00  9.56660E+00  7.60697E+01  8.02391E+00
  1.19598E+00  1.84562E+00  9.57789E+00  7.60833E+01  8.18095E+00
  1.19098E+00  1.84396E+00  9.58919E+00  7.60940E+01  8.34263E+00
  1.18598E+00  1.84225E+00  9.60047E+00  7.61021E+01  8.50891E+00
  1.18098E+00  1.84049E+00  9.61183E+00  7.61074E+01  8.68039E+00
  1.17598E+00  1.83869E+00  9.62318E+00  7.61099E+01  8.85681E+00
  1.17098E+00  1.83684E+00  9.63459E+00  7.61095E+01  9.03830E+00
  1.16598E+00  1.83495E+00  9.64596E+00  7.61062E+01  9.22549E+00
  1.16098E+00  1.83301E+00  9.65741E+00  7.60999E+01  9.41756E+00
  1.15598E+00  1.83102E+00  9.66887E+00  7.60907E+01  9.61539E+00
  1.15098E+00  1.82899E+00  9.68036E+00  7.60784E+01  9.81938E+00
  1.14598E+00  1.82690E+00  9.69179E+00  7.60630E+01  1.00295E+01
  1.14098E+00  1.82477E+00  9.70332E+00  7.60445E+01  1.02465E+01
  1.13598E+00  1.82258E+00  9.71483E+00  7.60228E+01  1.04701E+01
  1.13098E+00  1.82035E+00  9.72639E+00  7.59978E+01  1.07005E+01
  1.12598E+00  1.81806E+00  9.73791E+00  7.59696E+01  1.09383E+01
  1.12098E+00  1.81572E+00  9.74951E+00  7.59381E+01  1.11831E+01
  1.11598E+00  1.81333E+00  9.76112E+00  7.59032E+01  1.14354E+01
  1.11098E+00  1.81089E+00  9.77273E+00  7.58648E+01  1.16961E+01
  1.10598E+00  1.80839E+00  9.78432E+00  7.58230E+01  1.19655E+01
  1.10098E+00  1.80584E+00  9.79597E+00  7.57777E+01  1.22429E+01
  1.09598E+00  1.80323E+00  9.80763E+00  7.57288E+01  1.25309E+01
  1.09098E+00  1.80057E+00  9.81927E+00  7.56762E+01  1.28261E+01
  1.08598E+00  1.79785E+00  9.83096E+00  7.56200E+01  1.31325E+01
  1.08098E+00  1.79507E+00  9.84266E+00  7.55601E+01  1.34482E+01
  1.07598E+00  1.79224E+00  9.85438E+00  7.54965E+01  1.37750E+01
  1.07098E+00  1.78934E+00  9.86608E+00  7.54290E+01  1.41118E+01
  1.06598E+00  1.78639E+00  9.87781E+00  7.53577E+01  1.44622E+01
  1.06098E+00  1.78338E+00  9.88954E+00  7.52824E+01  1.48216E+01
  1.05598E+00  1.78030E+00  9.90129E+00  7.52032E+01  1.51960E+01
  1.05098E+00  1.77717E+00  9.91300E+00  7.51200E+01  1.55822E+01
  1.04598E+00  1.77397E+00  9.92479E+00  7.50327E+01  1.59819E+01
  1.04098E+00  1.77071E+00  9.93658E+00  7.49413E+01  1.63956E+01
  1.03598E+00  1.76739E+00  9.94833E+00  7.48458E+01  1.68226E+01
  1.03098E+00  1.76400E+00  9.96011E+00  7.47460E+01  1.72673E+01
  1.02598E+00  1.76055E+00  9.97190E+00  7.46420E+01  1.77255E+01
  1.02098E+00  1.75703E+00  9.98369E+00  7.45336E+01  1.82039E+01
  1.01598E+00  1.75344E+00  9.99544E+00  7.44210E+01  1.86964E+01
  1.01098E+00  1.74979E+00  1.00073E+01  7.43039E+01  1.92077E+01
  1.00598E+00  1.74608E+00  1.00191E+01  7.41824E+01  1.97379E+01
  1.00098E+00  1.74229E+00  1.00309E+01  7.40564E+01  2.02861E+01
  9.95980E-01  1.73843E+00  1.00427E+01  7.39258E+01  2.08580E+01
  9.90980E-01  1.73451E+00  1.00545E+01  7.37907E+01  2.14485E+01
  9.85980E-01  1.73051E+00  1.00663E+01  7.36509E+01  2.20644E+01
  9.80980E-01  1.72644E+00  1.00780E+01  7.35065E+01  2.27037E+01
  9.75980E-01  1.72230E+00  1.00899E+01  7.33572E+01  2.33653E+01
  9.70980E-01  1.71809E+00  1.01017E+01  7.32033E+01  2.40535E+01
  9.65980E-01  1.71381E+00  1.01134E+01  7.30444E+01  2.47667E+01
  9.60980E-01  1.70945E+00  1.01252E+01  7.28809E+01  2.55130E+01
  9.55980E-01  1.70501E+00  1.01370E+01  7.27123E+01  2.62840E+01
  9.50980E-01  1.70051E+00  1.01487E+01  7.25388E+01  2.70881E+01
  9.45980E-01  1.69592E+00  1.01605E+01  7.23602E+01  2.79253E+01
  9.40980E-01  1.69126E+00  1.01723E+01  7.21767E+01  2.87929E+01
  9.35980E-01  1.68652E+00  1.01840E+01  7.19880E+01  2.96993E+01
  9.30980E-01  1.68170E+00  1.01957E+01  7.17943E+01  3.06415E+01
  9.25980E-01  1.67681E+00  1.02074E+01  7.15954E+01  3.16244E+01
  9.20980E-01  1.67183E+00  1.02191E+01  7.13913E+01  3.26510E+01
  9.15980E-01  1.66678E+00  1.02308E+01  7.11820E+01  3.37159E+01
  9.10980E-01  1.66164E+00  1.02425E+01  7.09674E+01  3.48277E+01
  9.05980E-01  1.65642E+00  1.02542E+01  7.07475E+01  3.59870E+01
  9.00980E-01  1.65112E+00  1.02658E+01  7.05222E+01  3.71935E+01
  8.95980E-01  1.64574E+00  1.02774E+01  7.02916E+01  3.84600E+01
  8.90980E-01  1.64028E+00  1.02890E+01  7.00556E+01  3.97753E+01
  8.85980E-01  1.63473E+00  1.03005E+01  6.98140E+01  4.11500E+01
  8.80980E-01  1.62910E+00  1.03121E+01  6.95671E+01  4.25900E+01
