  1.55098E+00  1.72565E+00  9.10480E+00  6.11243E+01  7.47235E+00
  1.54598E+00  1.72564E+00  9.11368E+00  6.12123E+01  7.54810E+00
  1.54098E+00  1.72562E+00  9.12262E+00  6.13001E+01  7.62459E+00
  1.53598E+00  1.72559E+00  9.13157E+00  6.13875E+01  7.70287E+00
  1.53098E+00  1.72555E+00  9.14057E+00  6.14746E+01  7.78235E+00
  1.52598E+00  1.72549E+00  9.14958E+00  6.15613E+01  7.86309E+00
  1.52098E+00  1.72542E+00  9.15861E+00  6.16476E+01  7.94535E+00
  1.51598E+00  1.72534E+00  9.16769E+00  6.17336E+01  8.02932E+00
  1.51098E+00  1.72525E+00  9.17677E+00  6.18191E+01  8.11440E+00
  1.50598E+00  1.72514E+00  9.18590E+00  6.19043E+01  8.20108E+00
  1.50098E+00  1.72502E+00  9.19505E+00  6.19890E+01  8.28941E+00
  1.49598E+00  1.72489E+00  9.20426E+00  6.20735E+01  8.37915E+00
  1.49098E+00  1.72474E+00  9.21345E+00  6.21574E+01  8.47049E+00
  1.48598E+00  1.72458E+00  9.22268E+00  6.22409E+01  8.56411E+00
  1.48098E+00  1.72441E+00  9.23196E+00  6.23239E+01  8.65852E+00
  1.47598E+00  1.72422E+00  9.24129E+00  6.24065E+01  8.75480E+00
  1.47098E+00  1.72402E+00  9.25063E+00  6.24886E+01  8.85336E+00
  1.46598E+00  1.72380E+00  9.26002E+00  6.25703E+01  8.95320E+00
  1.46098E+00  1.72357E+00  9.26941E+00  6.26514E+01  9.05498E+00
  1.45598E+00  1.72332E+00  9.27885E+00  6.27321E+01  9.15888E+00
  1.45098E+00  1.72306E+00  9.28829E+00  6.28122E+01  9.26444E+00
  1.44598E+00  1.72278E+00  9.29778E+00  6.28918E+01  9.37191E+00
  1.44098E+00  1.72249E+00  9.30730E+00  6.29708E+01  9.48180E+00
  1.43598E+00  1.72218E+00  9.31687E+00  6.30493E+01  9.59333E+00
  1.43098E+00  1.72186E+00  9.32641E+00  6.31272E+01  9.70728E+00
  1.42598E+00  1.72152E+00  9.33603E+00  6.32046E+01  9.82386E+00
  1.42098E+00  1.72116E+00  9.34567E+00  6.32813E+01  9.94156E+00
  1.41598E+00  1.72079E+00  9.35536E+00  6.33574E+01  1.00621E+01
  1.41098E+00  1.72040E+00  9.36508E+00  6.34329E+01  1.01852E+01
  1.40598E+00  1.72000E+00  9.37483E+00  6.35078E+01  1.03099E+01
  1.40098E+00  1.71957E+00  9.38460E+00  6.35821E+01  1.04379E+01
  1.39598E+00  1.71913E+00  9.39438E+00  6.36556E+01  1.05684E+01
  1.39098E+00  1.71867E+00  9.40421E+00  6.37285E+01  1.07003E+01
  1.38598E+00  1.71820E+00  9.41407E+00  6.38007E+01  1.08360E+01
  1.38098E+00  1.71770E+00  9.42398E+00  6.38721E+01  1.09741E+01
  1.37598E+00  1.71719E+00  9.43389E+00  6.39429E+01  1.11150E+01
  1.37098E+00  1.71666E+00  9.44383E+00  6.40129E+01  1.12591E+01
  1.36598E+00  1.71611E+00  9.45380E+00  6.40821E+01  1.14056E+01
  1.36098E+00  1.71555E+00  9.46384E+00  6.41506E+01  1.15548E+01
  1.35598E+00  1.71496E+00  9.47389E+00  6.42183E+01  1.17078E+01
  1.35098E+00  1.71435E+00  9.48399E+00  6.42852E+01  1.18633E+01
  1.34598E+00  1.71373E+00  9.49409E+00  6.43512E+01  1.20222E+01
  1.34098E+00  1.71308E+00  9.50425E+00  6.44165E+01  1.21847E+01
  1.33598E+00  1.71241E+00  9.51440E+00  6.44809E+01  1.23497E+01
